guid,voucher_type,vch_no,vch_date,ledger_name,amount,dr_cr,narration,entered_at
BV01158,Sales,1158,09-Nov-2024,Sikka TPS,7526186.13,Cr,supply against T-24-06,09-Nov-2024
BV01159,Sales,1159,20-Nov-2024,Kutch,1976165.67,Cr,supply against C-24-21,20-Nov-2024
BV01160,Credit Note,1160,03-Dec-2024,Kutch,973335.33,Dr,GCV shortfall 2680 vs 3000,03-Dec-2024
BV01161,Sales,1161,24-Nov-2024,Morbi Cluster,3406568.48,Cr,supply against C-24-09,24-Nov-2024
BV01162,Credit Note,1162,04-Dec-2024,Morbi Cluster,140853.52,Dr,GCV shortfall 3265 vs 3400,04-Dec-2024
BV01163,Sales,1163,09-Nov-2024,Ankleshwar,2871307.89,Cr,supply against C-24-13,09-Nov-2024
BV01164,Credit Note,1164,22-Nov-2024,Ankleshwar,170527.11,Dr,GCV shortfall 3115 vs 3300,22-Nov-2024
BV01165,Sales,1165,12-Nov-2024,Vapi,3944925.84,Cr,supply against C-24-17,12-Nov-2024
BV01166,Credit Note,1166,25-Nov-2024,Vapi,14849.16,Dr,GCV shortfall 3188 vs 3200,25-Nov-2024
BV01167,Sales,1167,05-Dec-2024,Ukai TPS,12938633.91,Cr,supply against T-24-02,05-Dec-2024
BV01168,Sales,1168,23-Dec-2024,Sikka TPS,6622640.37,Cr,supply against T-24-06,23-Dec-2024
BV01169,Credit Note,1169,10-Jan-2025,Sikka TPS,38678.63,Dr,GCV shortfall 3082 vs 3100,10-Jan-2025
BV01170,Sales,1170,17-Dec-2024,Sikka TPS,4630452.68,Cr,supply against T-24-06,17-Dec-2024
BV01171,Credit Note,1171,08-Jan-2025,Sikka TPS,2336858.72,Dr,GCV shortfall 2747 vs 3100,08-Jan-2025
BV01172,Sales,1172,13-Dec-2024,Kutch,2924921.82,Cr,supply against C-24-21,13-Dec-2024
BV01173,Credit Note,1173,30-Dec-2024,Kutch,24579.18,Dr,GCV shortfall 2975 vs 3000,30-Dec-2024
BV01174,Sales,1174,12-Dec-2024,Morbi Cluster,3500470.83,Cr,supply against C-24-09,12-Dec-2024
BV01175,Credit Note,1175,29-Dec-2024,Morbi Cluster,46951.17,Dr,GCV shortfall 3355 vs 3400,29-Dec-2024
BV01176,Sales,1176,25-Dec-2024,Ankleshwar,2890665.02,Cr,supply against C-24-13,25-Dec-2024
BV01177,Credit Note,1177,02-Jan-2025,Ankleshwar,151169.98,Dr,GCV shortfall 3136 vs 3300,02-Jan-2025
BV01178,Sales,1178,29-Dec-2024,Vapi,4077245.16,Cr,supply against C-24-17,29-Dec-2024
BV01179,Sales,1179,22-Jan-2025,Ukai TPS,6058251.07,Cr,supply against T-24-02,22-Jan-2025
BV01180,Credit Note,1180,31-Jan-2025,Ukai TPS,248188.93,Dr,GCV shortfall 2978 vs 3100,31-Jan-2025
BV01181,Sales,1181,12-Jan-2025,Ukai TPS,5723863.71,Cr,supply against T-24-02,12-Jan-2025
BV01182,Sales,1182,15-Jan-2025,Sikka TPS,5933680.31,Cr,supply against T-24-06,15-Jan-2025
BV01183,Credit Note,1183,28-Jan-2025,Sikka TPS,426765.39,Dr,GCV shortfall 2892 vs 3100,28-Jan-2025
BV01184,Sales,1184,21-Jan-2025,Sikka TPS,8310684.18,Cr,supply against T-24-06,21-Jan-2025
BV01185,Sales,1185,25-Jan-2025,Kutch,3408213.94,Cr,supply against C-24-21,25-Jan-2025
BV01186,Sales,1186,08-Jan-2025,Morbi Cluster,3615263.03,Cr,supply against C-24-09,08-Jan-2025
BV01187,Sales,1187,10-Jan-2025,Ankleshwar,2993903.05,Cr,supply against C-24-13,10-Jan-2025
BV01188,Credit Note,1188,18-Jan-2025,Ankleshwar,47931.95,Dr,GCV shortfall 3248 vs 3300,18-Jan-2025
BV01189,Sales,1189,27-Jan-2025,Vapi,4178488.83,Cr,supply against C-24-17,27-Jan-2025
BV01190,Sales,1190,09-Feb-2025,Ukai TPS,12250171.41,Cr,supply against T-24-02,09-Feb-2025
BV01191,Sales,1191,02-Mar-2025,Sikka TPS,6521277.54,Cr,supply against T-24-06,02-Mar-2025
BV01192,Credit Note,1192,19-Mar-2025,Sikka TPS,473864.46,Dr,GCV shortfall 2890 vs 3100,19-Mar-2025
BV01193,Sales,1193,14-Feb-2025,Sikka TPS,7015263.02,Cr,supply against T-24-06,14-Feb-2025
BV01194,Sales,1194,28-Feb-2025,Kutch,2971915.6,Cr,supply against C-24-21,28-Feb-2025
BV01195,Sales,1195,24-Feb-2025,Morbi Cluster,3831756.5,Cr,supply against C-24-09,24-Feb-2025
BV01196,Sales,1196,08-Feb-2025,Ankleshwar,2681783.81,Cr,supply against C-24-13,08-Feb-2025
BV01197,Credit Note,1197,23-Feb-2025,Ankleshwar,344853.19,Dr,GCV shortfall 2924 vs 3300,23-Feb-2025
BV01198,Sales,1198,13-Feb-2025,Vapi,3964724.72,Cr,supply against C-24-17,13-Feb-2025
BV01199,Sales,1199,30-Mar-2025,Ukai TPS,12895565.34,Cr,supply against T-24-02,30-Mar-2025
BV01200,Sales,1200,11-Mar-2025,Sikka TPS,7549488.2,Cr,supply against T-24-06,11-Mar-2025
BV01201,Sales,1201,14-Mar-2025,Sikka TPS,6701097.22,Cr,supply against T-24-06,14-Mar-2025
BV01202,Sales,1202,09-Mar-2025,Kutch,2912242.51,Cr,supply against C-24-21,09-Mar-2025
BV01203,Credit Note,1203,18-Mar-2025,Kutch,22499.69,Dr,GCV shortfall 2977 vs 3000,18-Mar-2025
BV01204,Sales,1204,20-Mar-2025,Morbi Cluster,3835389.2,Cr,supply against C-24-09,20-Mar-2025
BV01205,Sales,1205,18-Mar-2025,Ankleshwar,3155623.05,Cr,supply against C-24-13,18-Mar-2025
BV01206,Sales,1206,28-Mar-2025,Vapi,4282232.34,Cr,supply against C-24-17,28-Mar-2025
BV01207,Sales,1207,16-Apr-2025,Morbi Cluster,3590199.74,Cr,supply against C-24-09,16-Apr-2025
BV01208,Sales,1208,25-Apr-2025,Ankleshwar,3175491.39,Cr,supply against C-24-13,25-Apr-2025
BV01209,Sales,1209,17-Apr-2025,Vapi,4089705.12,Cr,supply against C-24-17,17-Apr-2025
BV01210,Sales,1210,15-Apr-2025,Ukai TPS,13475225.63,Cr,supply against T-25-03,15-Apr-2025
BV01211,Sales,1211,18-Apr-2025,Kutch,5211370.99,Cr,supply against C-25-22,18-Apr-2025
BV01212,Sales,1212,18-May-2025,Vapi,3808511.95,Cr,supply against C-24-17,18-May-2025
BV01213,Credit Note,1213,04-Jun-2025,Vapi,191238.05,Dr,GCV shortfall 3047 vs 3200,04-Jun-2025
BV01214,Sales,1214,05-May-2025,Ukai TPS,8425640.62,Cr,supply against T-25-03,05-May-2025
BV01215,Credit Note,1215,22-May-2025,Ukai TPS,4415797.88,Dr,GCV shortfall 2712 vs 3100,22-May-2025
BV01216,Sales,1216,07-May-2025,Kutch,4719434.72,Cr,supply against C-25-22,07-May-2025
BV01217,Sales,1217,18-May-2025,Morbi Cluster,4394911.76,Cr,supply against C-25-10,18-May-2025
BV01218,Sales,1218,29-May-2025,Ankleshwar,3276414.7,Cr,supply against C-25-14,29-May-2025
BV01219,Credit Note,1219,05-Jun-2025,Ankleshwar,135440.3,Dr,GCV shortfall 3169 vs 3300,05-Jun-2025
BV01220,Sales,1220,22-Jun-2025,Vapi,4243484.77,Cr,supply against C-24-17,22-Jun-2025
BV01221,Sales,1221,02-Jul-2025,Ukai TPS,6718196.41,Cr,supply against T-25-03,02-Jul-2025
BV01222,Sales,1222,27-Jun-2025,Ukai TPS,6770458.97,Cr,supply against T-25-03,27-Jun-2025
BV01223,Sales,1223,14-Jun-2025,Kutch,3141373.74,Cr,supply against C-25-22,14-Jun-2025
BV01224,Credit Note,1224,03-Jul-2025,Kutch,1396544.26,Dr,GCV shortfall 2769 vs 3000,03-Jul-2025
BV01225,Sales,1225,27-Jun-2025,Morbi Cluster,4811081.25,Cr,supply against C-25-10,27-Jun-2025
BV01226,Sales,1226,23-Jun-2025,Ankleshwar,3215716.2,Cr,supply against C-25-14,23-Jun-2025
BV01227,Credit Note,1227,01-Jul-2025,Ankleshwar,178993.8,Dr,GCV shortfall 3126 vs 3300,01-Jul-2025
BV01228,Sales,1228,20-Jul-2025,Ukai TPS,7518673.63,Cr,supply against T-25-03,20-Jul-2025
BV01229,Sales,1229,26-Jul-2025,Ukai TPS,5593482.77,Cr,supply against T-25-03,26-Jul-2025
BV01230,Credit Note,1230,14-Aug-2025,Ukai TPS,196098.73,Dr,GCV shortfall 2995 vs 3100,14-Aug-2025
BV01231,Sales,1231,26-Jul-2025,Kutch,4287972.54,Cr,supply against C-25-22,26-Jul-2025
BV01232,Credit Note,1232,17-Aug-2025,Kutch,227267.06,Dr,GCV shortfall 2849 vs 3000,17-Aug-2025
BV01233,Sales,1233,27-Jul-2025,Morbi Cluster,3935402.65,Cr,supply against C-25-10,27-Jul-2025
BV01234,Credit Note,1234,18-Aug-2025,Morbi Cluster,442990.35,Dr,GCV shortfall 3056 vs 3400,18-Aug-2025
BV01235,Sales,1235,16-Jul-2025,Ankleshwar,3432117.27,Cr,supply against C-25-14,16-Jul-2025
BV01236,Sales,1236,14-Jul-2025,Vapi,4832986.33,Cr,supply against C-25-18,14-Jul-2025
BV01237,Sales,1237,09-Aug-2025,Ukai TPS,13713617.99,Cr,supply against T-25-03,09-Aug-2025
BV01238,Sales,1238,04-Aug-2025,Kutch,4430520.61,Cr,supply against C-25-22,04-Aug-2025
BV01239,Credit Note,1239,14-Aug-2025,Kutch,107397.39,Dr,GCV shortfall 2929 vs 3000,14-Aug-2025
BV01240,Sales,1240,01-Sep-2025,Morbi Cluster,4653737.47,Cr,supply against C-25-10,01-Sep-2025
BV01241,Sales,1241,16-Aug-2025,Ankleshwar,3516283.64,Cr,supply against C-25-14,16-Aug-2025
BV01242,Sales,1242,16-Aug-2025,Vapi,4431416.72,Cr,supply against C-25-18,16-Aug-2025
BV01243,Credit Note,1243,01-Sep-2025,Vapi,115083.28,Dr,GCV shortfall 3119 vs 3200,01-Sep-2025
BV01244,Sales,1244,23-Sep-2025,Ukai TPS,13084973.09,Cr,supply against T-25-03,23-Sep-2025
BV01245,Sales,1245,27-Sep-2025,Kutch,4715415.22,Cr,supply against C-25-22,27-Sep-2025
BV01246,Sales,1246,07-Sep-2025,Morbi Cluster,4093802.65,Cr,supply against C-25-10,07-Sep-2025
BV01247,Credit Note,1247,21-Sep-2025,Morbi Cluster,262669.65,Dr,GCV shortfall 3195 vs 3400,21-Sep-2025
BV01248,Sales,1248,24-Sep-2025,Ankleshwar,3564871.53,Cr,supply against C-25-14,24-Sep-2025
BV01249,Sales,1249,14-Sep-2025,Vapi,4498193.44,Cr,supply against C-25-18,14-Sep-2025
BV01250,Credit Note,1250,24-Sep-2025,Vapi,48306.56,Dr,GCV shortfall 3166 vs 3200,24-Sep-2025
BV01251,Sales,1251,31-Oct-2025,Ukai TPS,12905955.0,Cr,supply against T-25-03,31-Oct-2025
BV01252,Sales,1252,08-Oct-2025,Kutch,4433545.89,Cr,supply against C-25-22,08-Oct-2025
BV01253,Credit Note,1253,22-Oct-2025,Kutch,104372.11,Dr,GCV shortfall 2931 vs 3000,22-Oct-2025
BV01254,Sales,1254,13-Oct-2025,Morbi Cluster,4351349.98,Cr,supply against C-25-10,13-Oct-2025
BV01255,Credit Note,1255,01-Nov-2025,Morbi Cluster,27043.02,Dr,GCV shortfall 3379 vs 3400,01-Nov-2025
BV01256,Sales,1256,05-Oct-2025,Ankleshwar,3276253.64,Cr,supply against C-25-14,05-Oct-2025
BV01257,Credit Note,1257,19-Oct-2025,Ankleshwar,152746.36,Dr,GCV shortfall 3153 vs 3300,19-Oct-2025
BV01258,Sales,1258,14-Oct-2025,Vapi,4298488.42,Cr,supply against C-25-18,14-Oct-2025
BV01259,Credit Note,1259,21-Oct-2025,Vapi,202546.58,Dr,GCV shortfall 3056 vs 3200,21-Oct-2025
BV01260,Sales,1260,16-Nov-2025,Ukai TPS,13988389.94,Cr,supply against T-25-03,16-Nov-2025
BV01261,Sales,1261,26-Nov-2025,Kutch,4853463.62,Cr,supply against C-25-22,26-Nov-2025
BV01262,Sales,1262,12-Nov-2025,Morbi Cluster,4253480.02,Cr,supply against C-25-10,12-Nov-2025
BV01263,Credit Note,1263,24-Nov-2025,Morbi Cluster,124912.98,Dr,GCV shortfall 3303 vs 3400,24-Nov-2025
BV01264,Sales,1264,12-Nov-2025,Ankleshwar,3161953.64,Cr,supply against C-25-14,12-Nov-2025
BV01265,Credit Note,1265,25-Nov-2025,Ankleshwar,267046.36,Dr,GCV shortfall 3043 vs 3300,25-Nov-2025
BV01266,Sales,1266,21-Nov-2025,Vapi,4846284.84,Cr,supply against C-25-18,21-Nov-2025
BV01267,Sales,1267,13-Dec-2025,Ukai TPS,5855817.01,Cr,supply against T-25-03,13-Dec-2025
BV01268,Credit Note,1268,23-Dec-2025,Ukai TPS,169085.99,Dr,GCV shortfall 3013 vs 3100,23-Dec-2025
BV01269,Sales,1269,13-Dec-2025,Ukai TPS,6174068.09,Cr,supply against T-25-03,13-Dec-2025
BV01270,Credit Note,1270,02-Jan-2026,Ukai TPS,608217.91,Dr,GCV shortfall 2822 vs 3100,02-Jan-2026
BV01271,Sales,1271,10-Dec-2025,Kutch,4596910.93,Cr,supply against C-25-22,10-Dec-2025
BV01272,Sales,1272,15-Dec-2025,Morbi Cluster,4530967.11,Cr,supply against C-25-10,15-Dec-2025
BV01273,Sales,1273,09-Dec-2025,Ankleshwar,3596293.64,Cr,supply against C-25-14,09-Dec-2025
BV01274,Sales,1274,22-Dec-2025,Vapi,4434258.28,Cr,supply against C-25-18,22-Dec-2025
BV01275,Credit Note,1275,31-Dec-2025,Vapi,112241.72,Dr,GCV shortfall 3121 vs 3200,31-Dec-2025
BV01276,Sales,1276,29-Jan-2026,Ukai TPS,6744853.01,Cr,supply against T-25-03,29-Jan-2026
BV01277,Credit Note,1277,19-Feb-2026,Ukai TPS,153544.99,Dr,GCV shortfall 3031 vs 3100,19-Feb-2026
BV01278,Sales,1278,11-Jan-2026,Ukai TPS,5697650.44,Cr,supply against T-25-03,11-Jan-2026
BV01279,Credit Note,1279,25-Jan-2026,Ukai TPS,245390.06,Dr,GCV shortfall 2972 vs 3100,25-Jan-2026
BV01280,Sales,1280,13-Jan-2026,Kutch,4504639.93,Cr,supply against C-25-22,13-Jan-2026
BV01281,Credit Note,1281,26-Jan-2026,Kutch,33278.07,Dr,GCV shortfall 2978 vs 3000,26-Jan-2026
BV01282,Sales,1282,10-Jan-2026,Morbi Cluster,4676801.15,Cr,supply against C-25-10,10-Jan-2026
BV01283,Sales,1283,10-Jan-2026,Ankleshwar,3819698.18,Cr,supply against C-25-14,10-Jan-2026
BV01284,Sales,1284,06-Jan-2026,Vapi,5147490.47,Cr,supply against C-25-18,06-Jan-2026
BV01285,Sales,1285,26-Feb-2026,Ukai TPS,6595063.11,Cr,supply against T-25-03,26-Feb-2026
BV01286,Credit Note,1286,12-Mar-2026,Ukai TPS,12789.39,Dr,GCV shortfall 3094 vs 3100,12-Mar-2026
BV01287,Sales,1287,12-Feb-2026,Ukai TPS,7051060.79,Cr,supply against T-25-03,12-Feb-2026
BV01288,Sales,1288,25-Feb-2026,Kutch,4394217.26,Cr,supply against C-25-22,25-Feb-2026
BV01289,Credit Note,1289,08-Mar-2026,Kutch,143700.74,Dr,GCV shortfall 2905 vs 3000,08-Mar-2026
BV01290,Sales,1290,20-Feb-2026,Morbi Cluster,4456946.52,Cr,supply against C-25-10,20-Feb-2026
BV01291,Sales,1291,02-Mar-2026,Ankleshwar,3514205.45,Cr,supply against C-25-14,02-Mar-2026
BV01292,Sales,1292,04-Feb-2026,Vapi,4089008.44,Cr,supply against C-25-18,04-Feb-2026
BV01293,Credit Note,1293,14-Feb-2026,Vapi,457491.56,Dr,GCV shortfall 2878 vs 3200,14-Feb-2026
BV01294,Sales,1294,21-Mar-2026,Ukai TPS,6570720.75,Cr,supply against T-25-03,21-Mar-2026
BV01295,Credit Note,1295,07-Apr-2026,Ukai TPS,194219.25,Dr,GCV shortfall 3011 vs 3100,07-Apr-2026
BV01296,Sales,1296,11-Mar-2026,Ukai TPS,5791305.48,Cr,supply against T-25-03,11-Mar-2026
BV01297,Credit Note,1297,24-Mar-2026,Ukai TPS,288290.52,Dr,GCV shortfall 2953 vs 3100,24-Mar-2026
BV01298,Sales,1298,28-Mar-2026,Kutch,4947843.26,Cr,supply against C-25-22,28-Mar-2026
BV01299,Sales,1299,22-Mar-2026,Morbi Cluster,4562543.06,Cr,supply against C-25-10,22-Mar-2026
BV01300,Sales,1300,13-Mar-2026,Ankleshwar,2966770.8,Cr,supply against C-25-14,13-Mar-2026
BV01301,Credit Note,1301,28-Mar-2026,Ankleshwar,427939.2,Dr,GCV shortfall 2884 vs 3300,28-Mar-2026
BV01302,Sales,1302,11-Mar-2026,Vapi,5070909.17,Cr,supply against C-25-18,11-Mar-2026
BV01303,Sales,1303,16-Apr-2026,Morbi Cluster,4741542.07,Cr,supply against C-25-10,16-Apr-2026
BV01304,Sales,1304,09-Apr-2026,Ankleshwar,3492384.55,Cr,supply against C-25-14,09-Apr-2026
BV01305,Sales,1305,23-Apr-2026,Vapi,4914482.34,Cr,supply against C-25-18,23-Apr-2026
BV01306,Sales,1306,20-Apr-2026,Ukai TPS,6272248.21,Cr,supply against T-26-04,20-Apr-2026
BV01307,Credit Note,1307,07-May-2026,Ukai TPS,77839.79,Dr,GCV shortfall 3062 vs 3100,07-May-2026
BV01308,Sales,1308,20-Apr-2026,Ukai TPS,8184490.1,Cr,supply against T-26-04,20-Apr-2026
BV01309,Sales,1309,20-Apr-2026,Sikka TPS,7345100.41,Cr,supply against T-26-07,20-Apr-2026
BV01310,Sales,1310,07-Apr-2026,Sikka TPS,5856422.42,Cr,supply against T-26-07,07-Apr-2026
BV01311,Credit Note,1311,13-Apr-2026,Sikka TPS,489229.28,Dr,GCV shortfall 2861 vs 3100,13-Apr-2026
BV01312,Sales,1312,21-Apr-2026,Kutch,4017353.6,Cr,supply against C-26-23,21-Apr-2026
BV01313,Sales,1313,23-May-2026,Vapi,4380268.59,Cr,supply against C-25-18,23-May-2026
BV01314,Credit Note,1314,29-May-2026,Vapi,166231.41,Dr,GCV shortfall 3083 vs 3200,29-May-2026
BV01315,Sales,1315,31-May-2026,Ukai TPS,14307168.06,Cr,supply against T-26-04,31-May-2026
BV01316,Sales,1316,10-May-2026,Sikka TPS,13864338.55,Cr,supply against T-26-07,10-May-2026
BV01317,Sales,1317,30-May-2026,Kutch,4015682.92,Cr,supply against C-26-23,30-May-2026
BV01318,Sales,1318,08-May-2026,Morbi Cluster,3283977.57,Cr,supply against C-26-11,08-May-2026
BV01319,Sales,1319,15-May-2026,Ankleshwar,3988463.8,Cr,supply against C-26-15,15-May-2026
BV01320,Sales,1320,22-Jun-2026,Vapi,4290759.37,Cr,supply against C-25-18,22-Jun-2026
BV01321,Credit Note,1321,05-Jul-2026,Vapi,255740.63,Dr,GCV shortfall 3020 vs 3200,05-Jul-2026
BV01322,Sales,1322,24-Jun-2026,Ukai TPS,7506909.72,Cr,supply against T-26-04,24-Jun-2026
BV01323,Credit Note,1323,12-Jul-2026,Ukai TPS,43843.08,Dr,GCV shortfall 3082 vs 3100,12-Jul-2026
BV01324,Sales,1324,20-Jun-2026,Ukai TPS,6279181.49,Cr,supply against T-26-04,20-Jun-2026
BV01325,Credit Note,1325,02-Jul-2026,Ukai TPS,6082.51,Dr,GCV shortfall 3097 vs 3100,02-Jul-2026
BV01326,Sales,1326,03-Jun-2026,Sikka TPS,5792009.49,Cr,supply against T-26-07,03-Jun-2026
BV01327,Credit Note,1327,12-Jun-2026,Sikka TPS,380293.51,Dr,GCV shortfall 2909 vs 3100,12-Jun-2026
BV01328,Sales,1328,15-Jun-2026,Sikka TPS,7605999.12,Cr,supply against T-26-07,15-Jun-2026
BV01329,Sales,1329,22-Jun-2026,Kutch,3859170.3,Cr,supply against C-26-23,22-Jun-2026
BV01330,Sales,1330,23-Jun-2026,Morbi Cluster,3021845.96,Cr,supply against C-26-11,23-Jun-2026
BV01331,Credit Note,1331,04-Jul-2026,Morbi Cluster,94404.04,Dr,GCV shortfall 3297 vs 3400,04-Jul-2026
BV01332,Sales,1332,26-Jun-2026,Ankleshwar,3743431.85,Cr,supply against C-26-15,26-Jun-2026
BV01333,Sales,1333,11-Jul-2026,Ukai TPS,5912967.14,Cr,supply against T-26-04,11-Jul-2026
BV01334,Credit Note,1334,02-Aug-2026,Ukai TPS,493952.86,Dr,GCV shortfall 2861 vs 3100,02-Aug-2026
BV01335,Sales,1335,24-Jul-2026,Ukai TPS,7841907.38,Cr,supply against T-26-04,24-Jul-2026
BV01336,Sales,1336,15-Jul-2026,Sikka TPS,13872745.22,Cr,supply against T-26-07,15-Jul-2026
BV01337,Sales,1337,24-Jul-2026,Kutch,3669601.43,Cr,supply against C-26-23,24-Jul-2026
BV01338,Credit Note,1338,30-Jul-2026,Kutch,96667.57,Dr,GCV shortfall 2923 vs 3000,30-Jul-2026
BV01339,Sales,1339,02-Aug-2026,Morbi Cluster,3319722.79,Cr,supply against C-26-11,02-Aug-2026
BV01340,Sales,1340,08-Jul-2026,Ankleshwar,3915656.66,Cr,supply against C-26-15,08-Jul-2026
BV01341,Sales,1341,18-Jul-2026,Vapi,4987791.99,Cr,supply against C-26-19,18-Jul-2026
BV01342,Sales,1342,06-Aug-2026,Ukai TPS,8399055.76,Cr,supply against T-26-04,06-Aug-2026
BV01343,Sales,1343,05-Aug-2026,Ukai TPS,6971155.2,Cr,supply against T-26-04,05-Aug-2026
BV01344,Sales,1344,12-Aug-2026,Sikka TPS,5977612.04,Cr,supply against T-26-07,12-Aug-2026
BV01345,Credit Note,1345,21-Aug-2026,Sikka TPS,512964.96,Dr,GCV shortfall 2855 vs 3100,21-Aug-2026
BV01346,Sales,1346,18-Aug-2026,Sikka TPS,7034308.35,Cr,supply against T-26-07,18-Aug-2026
BV01347,Credit Note,1347,01-Sep-2026,Sikka TPS,20481.65,Dr,GCV shortfall 3091 vs 3100,01-Sep-2026
BV01348,Sales,1348,12-Aug-2026,Kutch,4042462.06,Cr,supply against C-26-23,12-Aug-2026
BV01349,Sales,1349,25-Aug-2026,Morbi Cluster,3426958.46,Cr,supply against C-26-11,25-Aug-2026
BV01350,Sales,1350,21-Aug-2026,Ankleshwar,3785732.13,Cr,supply against C-26-15,21-Aug-2026
BV01351,Sales,1351,24-Aug-2026,Vapi,4828807.02,Cr,supply against C-26-19,24-Aug-2026
BV01352,Receipt,1352,19-May-2023,Ukai TPS,7504067.81,Cr,against bill,19-May-2023
BV01353,Receipt,1353,24-May-2023,Ukai TPS,7878537.24,Cr,against bill,24-May-2023
BV01354,Receipt,1354,20-May-2023,Sikka TPS,4310068.2,Cr,against bill,20-May-2023
BV01355,Receipt,1355,27-May-2023,Sikka TPS,9197581.7,Cr,against bill,27-May-2023
BV01356,Receipt,1356,03-Jun-2023,Ukai TPS,6439024.96,Cr,against bill,03-Jun-2023
BV01357,Receipt,1357,21-Jun-2023,Ukai TPS,8110550.58,Cr,against bill,21-Jun-2023
BV01358,Receipt,1358,04-Jul-2023,Sikka TPS,7587128.5,Cr,against bill,04-Jul-2023
BV01359,Receipt,1359,10-Jun-2023,Sikka TPS,7422877.89,Cr,against bill,10-Jun-2023
BV01360,Receipt,1360,25-Jul-2023,Morbi Cluster,3623319.95,Cr,against bill,25-Jul-2023
BV01361,Receipt,1361,26-Aug-2023,Ankleshwar,1460741.76,Cr,against bill,26-Aug-2023
BV01362,Receipt,1362,26-Aug-2023,Ankleshwar,1662040.58,Cr,against bill,26-Aug-2023
BV01363,Receipt,1363,03-Nov-2023,Ankleshwar,1292062.48,Cr,against bill,03-Nov-2023
BV01364,Receipt,1364,20-Jul-2023,Ukai TPS,6645164.47,Cr,against bill,20-Jul-2023
BV01365,Receipt,1365,28-Jul-2023,Ukai TPS,8418704.3,Cr,against bill,28-Jul-2023
BV01366,Receipt,1366,18-Jul-2023,Sikka TPS,7126020.21,Cr,against bill,18-Jul-2023
BV01367,Receipt,1367,04-Aug-2023,Sikka TPS,6249888.65,Cr,against bill,04-Aug-2023
BV01368,Receipt,1368,13-Sep-2023,Kutch,4312059.36,Cr,against bill,13-Sep-2023
BV01369,Receipt,1369,30-Aug-2023,Morbi Cluster,1813658.44,Cr,against bill,30-Aug-2023
BV01370,Receipt,1370,24-Sep-2023,Morbi Cluster,2243439.25,Cr,against bill,24-Sep-2023
BV01371,Receipt,1371,15-Aug-2023,Ankleshwar,4281616.83,Cr,against bill,15-Aug-2023
BV01372,Receipt,1372,12-Aug-2023,Ukai TPS,3992629.02,Cr,against bill,12-Aug-2023
BV01373,Receipt,1373,09-Sep-2023,Ukai TPS,7126741.84,Cr,against bill,09-Sep-2023
BV01374,Receipt,1374,05-Sep-2023,Sikka TPS,5439689.24,Cr,against bill,05-Sep-2023
BV01375,Receipt,1375,11-Aug-2023,Sikka TPS,4826138.45,Cr,against bill,11-Aug-2023
BV01376,Receipt,1376,08-Sep-2023,Sikka TPS,4738129.27,Cr,against bill,08-Sep-2023
BV01377,Receipt,1377,08-Oct-2023,Kutch,4664765.57,Cr,against bill,08-Oct-2023
BV01378,Receipt,1378,04-Oct-2023,Morbi Cluster,3412230.24,Cr,against bill,04-Oct-2023
BV01379,Receipt,1379,19-Sep-2023,Ankleshwar,3966940.74,Cr,against bill,19-Sep-2023
BV01380,Receipt,1380,07-Oct-2023,Vapi,3484890.04,Cr,against bill,07-Oct-2023
BV01381,Receipt,1381,02-Oct-2023,Ukai TPS,7488119.25,Cr,against bill,02-Oct-2023
BV01382,Receipt,1382,28-Sep-2023,Ukai TPS,6843422.69,Cr,against bill,28-Sep-2023
BV01383,Receipt,1383,09-Sep-2023,Sikka TPS,7515601.12,Cr,against bill,09-Sep-2023
BV01384,Receipt,1384,05-Oct-2023,Sikka TPS,7728845.22,Cr,against bill,05-Oct-2023
BV01385,Receipt,1385,07-Dec-2023,Kutch,4074759.81,Cr,against bill,07-Dec-2023
BV01386,Receipt,1386,26-Sep-2023,Morbi Cluster,3615201.11,Cr,against bill,26-Sep-2023
BV01387,Receipt,1387,25-Oct-2023,Ankleshwar,4322650.38,Cr,against bill,25-Oct-2023
BV01388,Receipt,1388,15-Oct-2023,Ukai TPS,6067378.65,Cr,against bill,15-Oct-2023
BV01389,Receipt,1389,29-Oct-2023,Ukai TPS,6905006.74,Cr,against bill,29-Oct-2023
BV01390,Receipt,1390,22-Oct-2023,Sikka TPS,7425635.32,Cr,against bill,22-Oct-2023
BV01391,Receipt,1391,17-Oct-2023,Sikka TPS,4109690.77,Cr,against bill,17-Oct-2023
BV01392,Receipt,1392,01-Nov-2023,Kutch,4816544.51,Cr,against bill,01-Nov-2023
BV01393,Receipt,1393,23-Dec-2023,Morbi Cluster,3750113.03,Cr,against bill,23-Dec-2023
BV01394,Receipt,1394,19-Nov-2023,Ukai TPS,9766524.06,Cr,against bill,19-Nov-2023
BV01395,Receipt,1395,20-Nov-2023,Ukai TPS,6786569.63,Cr,against bill,20-Nov-2023
BV01396,Receipt,1396,12-Nov-2023,Sikka TPS,7368627.53,Cr,against bill,12-Nov-2023
BV01397,Receipt,1397,18-Nov-2023,Sikka TPS,6678991.9,Cr,against bill,18-Nov-2023
BV01398,Receipt,1398,08-Jan-2024,Kutch,4359815.22,Cr,against bill,08-Jan-2024
BV01399,Receipt,1399,07-Dec-2023,Ankleshwar,4397882.69,Cr,against bill,07-Dec-2023
BV01400,Receipt,1400,09-Jan-2024,Vapi,1299086.27,Cr,against bill,09-Jan-2024
