guid,voucher_guid,stock_item_name,qty_qtl,rate
AV02536-1,AV02536,Rice Husk,3734.0,2551
AV02537-1,AV02537,Rice Husk,3471.0,2472
AV02538-1,AV02538,Rice Husk,3832.0,2519
AV02539-1,AV02539,Rice Husk,3950.0,2528
AV02540-1,AV02540,Rice Husk,3530.0,2546
AV02541-1,AV02541,Rice Husk,3658.0,2476
AV02542-1,AV02542,Rice Husk,3607.0,2540
AV02543-1,AV02543,Rice Husk,3244.0,2560
AV02544-1,AV02544,Rice Husk,4080.0,2551
AV02545-1,AV02545,Rice Husk,3089.0,2529
AV02546-1,AV02546,Rice Husk,3395.0,2481
AV02547-1,AV02547,Rice Husk,3178.0,2489
AV02548-1,AV02548,Rice Husk,3751.0,2517
AV02549-1,AV02549,Rice Husk,3701.0,2586
AV02550-1,AV02550,Rice Husk,3360.0,2532
AV02551-1,AV02551,Rice Husk,3659.0,2561
AV02552-1,AV02552,Rice Husk,3983.0,2494
AV02553-1,AV02553,Rice Husk,3738.0,2495
AV02554-1,AV02554,Rice Husk,3226.0,2496
AV02555-1,AV02555,Rice Husk,3191.0,2486
AV02556-1,AV02556,Rice Husk,3622.0,2526
AV02557-1,AV02557,Rice Husk,3320.0,2493
AV02558-1,AV02558,Rice Husk,3715.0,2587
AV02559-1,AV02559,Rice Husk,3459.0,2499
AV02560-1,AV02560,Rice Husk,4008.0,2599
AV02561-1,AV02561,Rice Husk,3717.0,2538
AV02562-1,AV02562,Rice Husk,3587.0,2477
AV02563-1,AV02563,Rice Husk,4092.0,2485
AV02564-1,AV02564,Rice Husk,3501.0,2505
AV02565-1,AV02565,Rice Husk,3589.0,2522
AV02566-1,AV02566,Rice Husk,3563.0,2480
AV02567-1,AV02567,Mustard Stalk,1888.0,2994
AV02568-1,AV02568,Mustard Stalk,2193.0,2925
AV02569-1,AV02569,Mustard Stalk,1934.0,2858
AV02570-1,AV02570,Mustard Stalk,2072.0,2892
AV02571-1,AV02571,Mustard Stalk,1927.0,2916
AV02572-1,AV02572,Mustard Stalk,2044.0,2841
AV02573-1,AV02573,Mustard Stalk,2207.0,2885
AV02574-1,AV02574,Mustard Stalk,2166.0,2834
AV02575-1,AV02575,Mustard Stalk,2269.0,2857
AV02576-1,AV02576,Mustard Stalk,2002.0,3001
AV02577-1,AV02577,Mustard Stalk,2357.0,2839
AV02578-1,AV02578,Mustard Stalk,2356.0,2940
AV02579-1,AV02579,Mustard Stalk,2325.0,2963
AV02580-1,AV02580,Mustard Stalk,2021.0,2913
AV02581-1,AV02581,Mustard Stalk,1806.0,2904
AV02582-1,AV02582,Mustard Stalk,1989.0,2851
AV02583-1,AV02583,Mustard Stalk,2302.0,2949
AV02584-1,AV02584,Mustard Stalk,2370.0,2904
AV02585-1,AV02585,Mustard Stalk,2188.0,2929
AV02586-1,AV02586,Mustard Stalk,1831.0,2903
AV02587-1,AV02587,Mustard Stalk,2070.0,2953
AV02588-1,AV02588,Mustard Stalk,2014.0,2948
AV02589-1,AV02589,Mustard Stalk,2235.0,2860
AV02590-1,AV02590,Mustard Stalk,1938.0,2861
AV02591-1,AV02591,Mustard Stalk,1847.0,2862
AV02592-1,AV02592,Mustard Stalk,1903.0,2851
AV02593-1,AV02593,Mustard Stalk,2134.0,2854
AV02594-1,AV02594,Mustard Stalk,2287.0,3004
AV02595-1,AV02595,Mustard Stalk,2246.0,2964
AV02596-1,AV02596,Mustard Stalk,1945.0,2901
AV02597-1,AV02597,Mustard Stalk,2213.0,2837
AV02598-1,AV02598,Mustard Stalk,1786.0,2951
AV02599-1,AV02599,Mustard Stalk,2142.0,2873
AV02600-1,AV02600,Mustard Stalk,2085.0,2834
AV02601-1,AV02601,Biomass Material,505.0,5556
AV02602-1,AV02602,Biomass Material,474.0,4267
AV02603-1,AV02603,Biomass Material,278.0,5417
AV02604-1,AV02604,Biomass Material,328.0,6121
AV02605-1,AV02605,Biomass Material,426.0,4721
AV02606-1,AV02606,Biomass Material,458.0,4962
AV02607-1,AV02607,Biomass Material,353.0,5724
AV02608-1,AV02608,Biomass Material,341.0,5999
AV02609-1,AV02609,Rice Husk,3142.0,2390
AV02610-1,AV02610,Rice Husk,2768.0,2408
AV02611-1,AV02611,Rice Husk,3300.0,2375
AV02612-1,AV02612,Rice Husk,2755.0,2404
AV02613-1,AV02613,Rice Husk,3294.0,2395
AV02614-1,AV02614,Rice Husk,3168.0,2316
AV02615-1,AV02615,Rice Husk,3184.0,2410
AV02616-1,AV02616,Rice Husk,2794.0,2445
AV02617-1,AV02617,Rice Husk,2563.0,2405
AV02618-1,AV02618,Rice Husk,3248.0,2393
AV02619-1,AV02619,Rice Husk,2800.0,2364
AV02620-1,AV02620,Rice Husk,2626.0,2424
AV02621-1,AV02621,Rice Husk,2550.0,2442
AV02622-1,AV02622,Rice Husk,2906.0,2348
AV02623-1,AV02623,Rice Husk,3129.0,2308
AV02624-1,AV02624,Rice Husk,2871.0,2336
AV02625-1,AV02625,Rice Husk,2789.0,2315
AV02626-1,AV02626,Rice Husk,3162.0,2389
AV02627-1,AV02627,Rice Husk,2783.0,2364
AV02628-1,AV02628,Rice Husk,3219.0,2346
AV02629-1,AV02629,Rice Husk,3258.0,2353
AV02630-1,AV02630,Rice Husk,2776.0,2425
AV02631-1,AV02631,Rice Husk,2591.0,2400
AV02632-1,AV02632,Rice Husk,2548.0,2327
AV02633-1,AV02633,Rice Husk,3179.0,2329
AV02634-1,AV02634,Rice Husk,3055.0,2358
AV02635-1,AV02635,Rice Husk,2985.0,2306
AV02636-1,AV02636,Rice Husk,3366.0,2328
AV02637-1,AV02637,Rice Husk,3326.0,2335
AV02638-1,AV02638,Rice Husk,2845.0,2374
AV02639-1,AV02639,Rice Husk,2650.0,2318
AV02640-1,AV02640,Rice Husk,2587.0,2391
AV02641-1,AV02641,Rice Husk,3177.0,2381
AV02642-1,AV02642,Rice Husk,2641.0,2316
AV02643-1,AV02643,Rice Husk,2857.0,2374
AV02644-1,AV02644,Rice Husk,2954.0,2348
AV02645-1,AV02645,Rice Husk,2666.0,2433
AV02646-1,AV02646,Rice Husk,2592.0,2390
AV02647-1,AV02647,Rice Husk,2668.0,2443
AV02648-1,AV02648,Rice Husk,2650.0,2351
AV02649-1,AV02649,Rice Husk,3099.0,2439
AV02650-1,AV02650,Rice Husk,3393.0,2315
AV02651-1,AV02651,Rice Husk,3494.0,2358
AV02652-1,AV02652,Rice Husk,2706.0,2407
AV02653-1,AV02653,Rice Husk,3215.0,2372
AV02654-1,AV02654,Rice Husk,3264.0,2309
AV02655-1,AV02655,Rice Husk,2721.0,2362
AV02656-1,AV02656,Rice Husk,3193.0,2334
AV02657-1,AV02657,Rice Husk,3044.0,2410
AV02658-1,AV02658,Rice Husk,2726.0,2421
AV02659-1,AV02659,Rice Husk,3604.0,2399
AV02660-1,AV02660,Rice Husk,3218.0,2429
AV02661-1,AV02661,Rice Husk,2937.0,2358
AV02662-1,AV02662,Mustard Stalk,2048.0,2693
AV02663-1,AV02663,Mustard Stalk,2115.0,2683
AV02664-1,AV02664,Mustard Stalk,1916.0,2697
AV02665-1,AV02665,Mustard Stalk,1798.0,2794
AV02666-1,AV02666,Mustard Stalk,2081.0,2758
AV02667-1,AV02667,Mustard Stalk,1642.0,2696
AV02668-1,AV02668,Mustard Stalk,1949.0,2700
AV02669-1,AV02669,Mustard Stalk,1770.0,2739
AV02670-1,AV02670,Mustard Stalk,1829.0,2732
AV02671-1,AV02671,Mustard Stalk,2026.0,2665
AV02672-1,AV02672,Mustard Stalk,2030.0,2669
AV02673-1,AV02673,Mustard Stalk,1687.0,2666
AV02674-1,AV02674,Mustard Stalk,1738.0,2789
AV02675-1,AV02675,Mustard Stalk,1575.0,2655
AV02676-1,AV02676,Mustard Stalk,1934.0,2656
AV02677-1,AV02677,Mustard Stalk,1671.0,2652
AV02678-1,AV02678,Mustard Stalk,1831.0,2703
AV02679-1,AV02679,Mustard Stalk,2058.0,2781
AV02680-1,AV02680,Mustard Stalk,1700.0,2771
AV02681-1,AV02681,Mustard Stalk,2082.0,2680
AV02682-1,AV02682,Mustard Stalk,1944.0,2653
AV02683-1,AV02683,Mustard Stalk,1668.0,2812
AV02684-1,AV02684,Mustard Stalk,2091.0,2785
AV02685-1,AV02685,Mustard Stalk,1923.0,2774
AV02686-1,AV02686,Mustard Stalk,1692.0,2731
AV02687-1,AV02687,Mustard Stalk,1834.0,2774
AV02688-1,AV02688,Mustard Stalk,2020.0,2682
AV02689-1,AV02689,Mustard Stalk,1580.0,2704
AV02690-1,AV02690,Mustard Stalk,1947.0,2804
AV02691-1,AV02691,Mustard Stalk,1667.0,2786
AV02692-1,AV02692,Mustard Stalk,1663.0,2787
AV02693-1,AV02693,Mustard Stalk,1718.0,2722
AV02694-1,AV02694,Mustard Stalk,1855.0,2684
AV02695-1,AV02695,Mustard Stalk,1812.0,2729
AV02696-1,AV02696,Mustard Stalk,1922.0,2769
AV02697-1,AV02697,Mustard Stalk,1980.0,2786
AV02698-1,AV02698,Mustard Stalk,1855.0,2765
AV02699-1,AV02699,Mustard Stalk,1565.0,2687
AV02700-1,AV02700,Rice Husk,2350.0,2268
AV02701-1,AV02701,Rice Husk,1865.0,2284
AV02702-1,AV02702,Rice Husk,2034.0,2349
AV02703-1,AV02703,Rice Husk,1904.0,2298
AV02704-1,AV02704,Rice Husk,1863.0,2344
AV02705-1,AV02705,Rice Husk,2271.0,2352
AV02706-1,AV02706,Rice Husk,2186.0,2246
AV02707-1,AV02707,Rice Husk,1942.0,2247
AV02708-1,AV02708,Rice Husk,1975.0,2244
AV02709-1,AV02709,Rice Husk,2208.0,2343
AV02710-1,AV02710,Rice Husk,1807.0,2224
AV02711-1,AV02711,Rice Husk,2368.0,2315
AV02712-1,AV02712,Rice Husk,2313.0,2352
AV02713-1,AV02713,Rice Husk,2186.0,2336
AV02714-1,AV02714,Rice Husk,2011.0,2245
AV02715-1,AV02715,Rice Husk,2255.0,2241
AV02716-1,AV02716,Rice Husk,2008.0,2238
AV02717-1,AV02717,Rice Husk,2367.0,2327
AV02718-1,AV02718,Rice Husk,2168.0,2223
AV02719-1,AV02719,Rice Husk,1879.0,2287
AV02720-1,AV02720,Rice Husk,1781.0,2346
AV02721-1,AV02721,Rice Husk,1853.0,2308
AV02722-1,AV02722,Rice Husk,2041.0,2280
AV02723-1,AV02723,Rice Husk,2233.0,2347
AV02724-1,AV02724,Rice Husk,1960.0,2335
AV02725-1,AV02725,Rice Husk,2025.0,2321
AV02726-1,AV02726,Rice Husk,2091.0,2304
AV02727-1,AV02727,Rice Husk,2067.0,2336
AV02728-1,AV02728,Rice Husk,2027.0,2339
AV02729-1,AV02729,Rice Husk,2167.0,2254
AV02730-1,AV02730,Rice Husk,2361.0,2282
AV02731-1,AV02731,Rice Husk,1974.0,2290
AV02732-1,AV02732,Rice Husk,2223.0,2334
AV02733-1,AV02733,Rice Husk,2085.0,2261
AV02734-1,AV02734,Rice Husk,2231.0,2333
AV02735-1,AV02735,Rice Husk,1985.0,2260
AV02736-1,AV02736,Rice Husk,1853.0,2317
AV02737-1,AV02737,Rice Husk,2067.0,2318
AV02738-1,AV02738,Rice Husk,2347.0,2254
AV02739-1,AV02739,Rice Husk,2027.0,2302
AV02740-1,AV02740,Rice Husk,1993.0,2343
AV02741-1,AV02741,Rice Husk,1918.0,2228
AV02742-1,AV02742,Rice Husk,2386.0,2338
AV02743-1,AV02743,Rice Husk,1998.0,2239
AV02744-1,AV02744,Rice Husk,1963.0,2290
AV02745-1,AV02745,Rice Husk,2154.0,2252
AV02746-1,AV02746,Rice Husk,2014.0,2222
AV02747-1,AV02747,Rice Husk,2132.0,2290
AV02748-1,AV02748,Rice Husk,2072.0,2311
AV02749-1,AV02749,Rice Husk,2400.0,2263
AV02750-1,AV02750,Rice Husk,2383.0,2334
AV02751-1,AV02751,Rice Husk,1825.0,2249
AV02752-1,AV02752,Rice Husk,2141.0,2285
AV02753-1,AV02753,Rice Husk,2212.0,2312
AV02754-1,AV02754,Rice Husk,2110.0,2331
AV02755-1,AV02755,Rice Husk,2289.0,2330
AV02756-1,AV02756,Rice Husk,2302.0,2229
AV02757-1,AV02757,Rice Husk,1948.0,2269
AV02758-1,AV02758,Rice Husk,2031.0,2343
AV02759-1,AV02759,Rice Husk,2148.0,2302
AV02760-1,AV02760,Rice Husk,2236.0,2262
AV02761-1,AV02761,Rice Husk,1904.0,2355
AV02762-1,AV02762,Rice Husk,1862.0,2320
AV02763-1,AV02763,Rice Husk,1860.0,2277
AV02764-1,AV02764,Rice Husk,1898.0,2223
AV02765-1,AV02765,Rice Husk,2300.0,2287
AV02766-1,AV02766,Rice Husk,2263.0,2356
AV02767-1,AV02767,Rice Husk,1873.0,2222
AV02768-1,AV02768,Rice Husk,1842.0,2318
AV02769-1,AV02769,Rice Husk,1883.0,2264
AV02770-1,AV02770,Rice Husk,2286.0,2321
AV02771-1,AV02771,Rice Husk,2010.0,2283
AV02772-1,AV02772,Rice Husk,2417.0,2314
AV02773-1,AV02773,Rice Husk,2144.0,2277
AV02774-1,AV02774,Rice Husk,2112.0,2277
AV02775-1,AV02775,Rice Husk,1932.0,2294
AV02776-1,AV02776,Rice Husk,1991.0,2320
AV02777-1,AV02777,Rice Husk,1946.0,2279
AV02778-1,AV02778,Rice Husk,2208.0,2270
AV02779-1,AV02779,Rice Husk,2290.0,2272
AV02780-1,AV02780,Rice Husk,2151.0,2233
AV02781-1,AV02781,Rice Husk,2217.0,2223
AV02782-1,AV02782,Rice Husk,2055.0,2239
AV02783-1,AV02783,Rice Husk,1980.0,2341
AV02784-1,AV02784,Rice Husk,1839.0,2278
AV02785-1,AV02785,Rice Husk,2465.0,2280
AV02786-1,AV02786,Rice Husk,2114.0,2303
AV02787-1,AV02787,Mustard Stalk,3035.0,2664
AV02788-1,AV02788,Mustard Stalk,2924.0,2643
AV02789-1,AV02789,Mustard Stalk,3085.0,2639
AV02790-1,AV02790,Mustard Stalk,2965.0,2620
AV02791-1,AV02791,Mustard Stalk,2748.0,2697
AV02792-1,AV02792,Mustard Stalk,2759.0,2692
AV02793-1,AV02793,Mustard Stalk,2283.0,2593
AV02794-1,AV02794,Mustard Stalk,2952.0,2642
AV02795-1,AV02795,Mustard Stalk,3035.0,2663
AV02796-1,AV02796,Mustard Stalk,2976.0,2698
AV02797-1,AV02797,Mustard Stalk,2330.0,2584
AV02798-1,AV02798,Mustard Stalk,2532.0,2682
AV02799-1,AV02799,Mustard Stalk,2627.0,2653
AV02800-1,AV02800,Mustard Stalk,2725.0,2669
AV02801-1,AV02801,Mustard Stalk,2966.0,2592
AV02802-1,AV02802,Mustard Stalk,2405.0,2677
AV02803-1,AV02803,Mustard Stalk,3015.0,2608
AV02804-1,AV02804,Mustard Stalk,2614.0,2575
AV02805-1,AV02805,Mustard Stalk,2813.0,2623
AV02806-1,AV02806,Mustard Stalk,2368.0,2576
AV02807-1,AV02807,Mustard Stalk,2812.0,2695
AV02808-1,AV02808,Mustard Stalk,2922.0,2593
AV02809-1,AV02809,Mustard Stalk,2305.0,2679
AV02810-1,AV02810,Mustard Stalk,2338.0,2646
AV02811-1,AV02811,Mustard Stalk,2671.0,2576
AV02812-1,AV02812,Mustard Stalk,2516.0,2633
AV02813-1,AV02813,Rice Husk,3053.0,2227
AV02814-1,AV02814,Rice Husk,3726.0,2208
AV02815-1,AV02815,Rice Husk,3153.0,2201
AV02816-1,AV02816,Rice Husk,3665.0,2217
AV02817-1,AV02817,Rice Husk,3148.0,2234
AV02818-1,AV02818,Rice Husk,3306.0,2315
AV02819-1,AV02819,Rice Husk,3483.0,2270
AV02820-1,AV02820,Rice Husk,3171.0,2287
AV02821-1,AV02821,Rice Husk,3464.0,2217
AV02822-1,AV02822,Rice Husk,3208.0,2317
AV02823-1,AV02823,Rice Husk,3845.0,2246
AV02824-1,AV02824,Rice Husk,3824.0,2268
AV02825-1,AV02825,Rice Husk,3772.0,2318
AV02826-1,AV02826,Rice Husk,3382.0,2297
AV02827-1,AV02827,Rice Husk,3226.0,2317
AV02828-1,AV02828,Rice Husk,3493.0,2317
AV02829-1,AV02829,Rice Husk,3183.0,2254
AV02830-1,AV02830,Rice Husk,3809.0,2233
AV02831-1,AV02831,Rice Husk,3493.0,2326
AV02832-1,AV02832,Rice Husk,3909.0,2232
AV02833-1,AV02833,Rice Husk,3898.0,2200
AV02834-1,AV02834,Rice Husk,3738.0,2328
AV02835-1,AV02835,Rice Husk,3945.0,2214
AV02836-1,AV02836,Rice Husk,3674.0,2270
AV02837-1,AV02837,Rice Husk,3138.0,2256
AV02838-1,AV02838,Rice Husk,3217.0,2329
AV02839-1,AV02839,Rice Husk,3775.0,2277
AV02840-1,AV02840,Rice Husk,3127.0,2256
AV02841-1,AV02841,Rice Husk,3842.0,2315
AV02842-1,AV02842,Rice Husk,3205.0,2294
AV02843-1,AV02843,Rice Husk,3644.0,2316
AV02844-1,AV02844,Rice Husk,3383.0,2214
AV02845-1,AV02845,Rice Husk,4279.0,2308
AV02846-1,AV02846,Rice Husk,3512.0,2263
AV02847-1,AV02847,Rice Husk,3433.0,2272
AV02848-1,AV02848,Rice Husk,3725.0,2214
AV02849-1,AV02849,Rice Husk,3572.0,2274
AV02850-1,AV02850,Rice Husk,3603.0,2228
AV02851-1,AV02851,Rice Husk,4043.0,2222
AV02852-1,AV02852,Rice Husk,3563.0,2299
AV02853-1,AV02853,Rice Husk,4262.0,2251
AV02854-1,AV02854,Rice Husk,3271.0,2275
AV02855-1,AV02855,Rice Husk,3600.0,2307
AV02856-1,AV02856,Rice Husk,3324.0,2309
AV02857-1,AV02857,Rice Husk,3948.0,2231
AV02858-1,AV02858,Rice Husk,3322.0,2221
AV02859-1,AV02859,Rice Husk,4347.0,2261
AV02860-1,AV02860,Rice Husk,3334.0,2208
AV02861-1,AV02861,Rice Husk,3727.0,2303
AV02862-1,AV02862,Rice Husk,3562.0,2299
AV02863-1,AV02863,Rice Husk,4404.0,2209
AV02864-1,AV02864,Mustard Stalk,2763.0,2603
AV02865-1,AV02865,Mustard Stalk,2779.0,2673
AV02866-1,AV02866,Mustard Stalk,2729.0,2562
AV02867-1,AV02867,Mustard Stalk,3188.0,2583
AV02868-1,AV02868,Mustard Stalk,3205.0,2652
AV02869-1,AV02869,Mustard Stalk,3437.0,2663
AV02870-1,AV02870,Mustard Stalk,3093.0,2599
AV02871-1,AV02871,Mustard Stalk,3528.0,2672
AV02872-1,AV02872,Mustard Stalk,3550.0,2680
AV02873-1,AV02873,Mustard Stalk,3020.0,2650
AV02874-1,AV02874,Mustard Stalk,3276.0,2605
AV02875-1,AV02875,Mustard Stalk,3323.0,2608
AV02876-1,AV02876,Mustard Stalk,3320.0,2571
AV02877-1,AV02877,Mustard Stalk,2980.0,2572
AV02878-1,AV02878,Mustard Stalk,2840.0,2614
AV02879-1,AV02879,Mustard Stalk,2558.0,2574
AV02880-1,AV02880,Mustard Stalk,3467.0,2673
AV02881-1,AV02881,Mustard Stalk,2647.0,2613
AV02882-1,AV02882,Mustard Stalk,3227.0,2531
AV02883-1,AV02883,Mustard Stalk,2722.0,2637
AV02884-1,AV02884,Mustard Stalk,3071.0,2674
AV02885-1,AV02885,Mustard Stalk,3246.0,2594
AV02886-1,AV02886,Mustard Stalk,3093.0,2676
AV02887-1,AV02887,Biomass Material,402.0,5814
AV02888-1,AV02888,Biomass Material,396.0,6215
AV02889-1,AV02889,Biomass Material,407.0,5910
AV02890-1,AV02890,Biomass Material,254.0,4953
AV02891-1,AV02891,Biomass Material,383.0,5236
AV02892-1,AV02892,Biomass Material,379.0,6182
AV02893-1,AV02893,Rice Husk,3319.0,2279
AV02894-1,AV02894,Rice Husk,3636.0,2305
AV02895-1,AV02895,Rice Husk,2975.0,2337
AV02896-1,AV02896,Rice Husk,3419.0,2255
AV02897-1,AV02897,Rice Husk,3587.0,2284
AV02898-1,AV02898,Rice Husk,3069.0,2309
AV02899-1,AV02899,Rice Husk,3427.0,2296
AV02900-1,AV02900,Rice Husk,2828.0,2239
AV02901-1,AV02901,Rice Husk,2802.0,2292
AV02902-1,AV02902,Rice Husk,2980.0,2313
AV02903-1,AV02903,Rice Husk,2779.0,2353
AV02904-1,AV02904,Rice Husk,2947.0,2286
AV02905-1,AV02905,Rice Husk,3181.0,2252
AV02906-1,AV02906,Rice Husk,2867.0,2273
AV02907-1,AV02907,Rice Husk,3233.0,2268
AV02908-1,AV02908,Rice Husk,2923.0,2268
AV02909-1,AV02909,Rice Husk,3509.0,2344
AV02910-1,AV02910,Rice Husk,3115.0,2268
AV02911-1,AV02911,Rice Husk,3364.0,2274
AV02912-1,AV02912,Rice Husk,2930.0,2236
AV02913-1,AV02913,Rice Husk,2996.0,2247
AV02914-1,AV02914,Rice Husk,3524.0,2320
AV02915-1,AV02915,Rice Husk,2954.0,2314
AV02916-1,AV02916,Rice Husk,2711.0,2223
AV02917-1,AV02917,Rice Husk,3159.0,2314
AV02918-1,AV02918,Rice Husk,3533.0,2243
AV02919-1,AV02919,Rice Husk,3293.0,2320
AV02920-1,AV02920,Rice Husk,3314.0,2230
AV02921-1,AV02921,Rice Husk,3320.0,2298
AV02922-1,AV02922,Rice Husk,3072.0,2273
AV02923-1,AV02923,Rice Husk,3014.0,2357
AV02924-1,AV02924,Rice Husk,3364.0,2315
AV02925-1,AV02925,Rice Husk,3319.0,2232
AV02926-1,AV02926,Rice Husk,3341.0,2291
AV02927-1,AV02927,Rice Husk,3566.0,2286
AV02928-1,AV02928,Rice Husk,3203.0,2314
AV02929-1,AV02929,Rice Husk,2811.0,2355
AV02930-1,AV02930,Rice Husk,3160.0,2292
AV02931-1,AV02931,Rice Husk,2795.0,2281
AV02932-1,AV02932,Rice Husk,2729.0,2243
AV02933-1,AV02933,Rice Husk,3276.0,2222
AV02934-1,AV02934,Rice Husk,3531.0,2335
AV02935-1,AV02935,Rice Husk,2880.0,2260
AV02936-1,AV02936,Rice Husk,2995.0,2270
AV02937-1,AV02937,Rice Husk,2840.0,2250
AV02938-1,AV02938,Rice Husk,3527.0,2356
AV02939-1,AV02939,Rice Husk,3278.0,2273
AV02940-1,AV02940,Rice Husk,3098.0,2272
AV02941-1,AV02941,Rice Husk,3316.0,2224
AV02942-1,AV02942,Rice Husk,3355.0,2230
AV02943-1,AV02943,Rice Husk,3440.0,2277
AV02944-1,AV02944,Mustard Stalk,3211.0,2674
AV02945-1,AV02945,Mustard Stalk,3965.0,2634
AV02946-1,AV02946,Mustard Stalk,3368.0,2703
AV02947-1,AV02947,Mustard Stalk,3346.0,2672
AV02948-1,AV02948,Mustard Stalk,3842.0,2649
AV02949-1,AV02949,Mustard Stalk,3800.0,2682
AV02950-1,AV02950,Mustard Stalk,3644.0,2572
AV02951-1,AV02951,Mustard Stalk,3603.0,2681
AV02952-1,AV02952,Mustard Stalk,3819.0,2584
AV02953-1,AV02953,Mustard Stalk,4351.0,2684
AV02954-1,AV02954,Mustard Stalk,4018.0,2613
AV02955-1,AV02955,Mustard Stalk,3673.0,2684
AV02956-1,AV02956,Mustard Stalk,4161.0,2619
AV02957-1,AV02957,Mustard Stalk,3435.0,2645
AV02958-1,AV02958,Mustard Stalk,3387.0,2703
AV02959-1,AV02959,Mustard Stalk,3515.0,2671
AV02960-1,AV02960,Mustard Stalk,3451.0,2703
AV02961-1,AV02961,Mustard Stalk,3539.0,2662
AV02962-1,AV02962,Mustard Stalk,4505.0,2557
AV02963-1,AV02963,Rice Husk,2881.0,2140
AV02964-1,AV02964,Rice Husk,2886.0,2219
AV02965-1,AV02965,Rice Husk,3561.0,2264
AV02966-1,AV02966,Rice Husk,2846.0,2183
AV02967-1,AV02967,Rice Husk,2986.0,2252
AV02968-1,AV02968,Rice Husk,2882.0,2247
AV02969-1,AV02969,Rice Husk,2917.0,2252
AV02970-1,AV02970,Rice Husk,3499.0,2180
AV02971-1,AV02971,Rice Husk,2876.0,2232
AV02972-1,AV02972,Rice Husk,2882.0,2262
AV02973-1,AV02973,Rice Husk,2929.0,2212
AV02974-1,AV02974,Rice Husk,3784.0,2163
AV02975-1,AV02975,Rice Husk,3607.0,2213
AV02976-1,AV02976,Rice Husk,3419.0,2171
AV02977-1,AV02977,Rice Husk,3363.0,2231
AV02978-1,AV02978,Rice Husk,3618.0,2154
AV02979-1,AV02979,Rice Husk,2827.0,2144
AV02980-1,AV02980,Rice Husk,2967.0,2137
AV02981-1,AV02981,Rice Husk,2809.0,2216
AV02982-1,AV02982,Rice Husk,3774.0,2179
AV02983-1,AV02983,Rice Husk,3450.0,2176
AV02984-1,AV02984,Rice Husk,2979.0,2261
AV02985-1,AV02985,Rice Husk,3019.0,2202
AV02986-1,AV02986,Rice Husk,3701.0,2192
AV02987-1,AV02987,Rice Husk,2927.0,2217
AV02988-1,AV02988,Rice Husk,3566.0,2153
AV02989-1,AV02989,Rice Husk,2819.0,2154
AV02990-1,AV02990,Rice Husk,3049.0,2184
AV02991-1,AV02991,Rice Husk,3165.0,2187
AV02992-1,AV02992,Rice Husk,3044.0,2187
AV02993-1,AV02993,Rice Husk,3463.0,2175
AV02994-1,AV02994,Rice Husk,3081.0,2155
AV02995-1,AV02995,Rice Husk,2913.0,2184
AV02996-1,AV02996,Rice Husk,3468.0,2218
AV02997-1,AV02997,Rice Husk,2954.0,2151
AV02998-1,AV02998,Rice Husk,3629.0,2218
AV02999-1,AV02999,Rice Husk,3339.0,2207
AV03000-1,AV03000,Rice Husk,3695.0,2190
AV03001-1,AV03001,Rice Husk,3085.0,2214
AV03002-1,AV03002,Rice Husk,3344.0,2227
AV03003-1,AV03003,Rice Husk,3377.0,2223
AV03004-1,AV03004,Rice Husk,3811.0,2234
AV03005-1,AV03005,Rice Husk,3271.0,2192
AV03006-1,AV03006,Rice Husk,2843.0,2222
AV03007-1,AV03007,Rice Husk,2870.0,2176
AV03008-1,AV03008,Rice Husk,3706.0,2137
AV03009-1,AV03009,Rice Husk,2880.0,2268
AV03010-1,AV03010,Rice Husk,3785.0,2173
AV03011-1,AV03011,Rice Husk,3442.0,2217
AV03012-1,AV03012,Rice Husk,3632.0,2227
AV03013-1,AV03013,Rice Husk,3354.0,2155
AV03014-1,AV03014,Rice Husk,3355.0,2199
AV03015-1,AV03015,Rice Husk,3630.0,2254
AV03016-1,AV03016,Rice Husk,3178.0,2150
AV03017-1,AV03017,Rice Husk,3240.0,2156
AV03018-1,AV03018,Rice Husk,3013.0,2186
AV03019-1,AV03019,Mustard Stalk,3711.0,2562
AV03020-1,AV03020,Mustard Stalk,3505.0,2550
AV03021-1,AV03021,Mustard Stalk,3096.0,2509
AV03022-1,AV03022,Mustard Stalk,3792.0,2494
AV03023-1,AV03023,Mustard Stalk,3399.0,2487
AV03024-1,AV03024,Mustard Stalk,3714.0,2466
AV03025-1,AV03025,Mustard Stalk,3568.0,2593
AV03026-1,AV03026,Mustard Stalk,2880.0,2578
AV03027-1,AV03027,Mustard Stalk,2889.0,2553
AV03028-1,AV03028,Mustard Stalk,3551.0,2496
AV03029-1,AV03029,Mustard Stalk,3245.0,2551
AV03030-1,AV03030,Mustard Stalk,3399.0,2556
AV03031-1,AV03031,Mustard Stalk,3266.0,2458
AV03032-1,AV03032,Mustard Stalk,3796.0,2484
AV03033-1,AV03033,Mustard Stalk,3471.0,2567
AV03034-1,AV03034,Mustard Stalk,3350.0,2494
AV03035-1,AV03035,Mustard Stalk,2984.0,2525
AV03036-1,AV03036,Mustard Stalk,2932.0,2587
AV03037-1,AV03037,Mustard Stalk,3020.0,2499
AV03038-1,AV03038,Mustard Stalk,3499.0,2466
AV03039-1,AV03039,Mustard Stalk,3474.0,2547
AV03040-1,AV03040,Rice Husk,3631.0,2239
AV03041-1,AV03041,Rice Husk,3353.0,2225
