guid,voucher_type,vch_no,vch_date,ledger_name,amount,dr_cr,narration,entered_at
AV01637,Purchase,1637,04-Nov-2024,Shree Laxmi Biomass Suppliers,403671.9,Dr,husk purchase,04-Nov-2024
AV01638,Purchase,1638,03-Nov-2024,Khatu Thar Agro Company,480403.2,Dr,husk purchase,03-Nov-2024
AV01639,Purchase,1639,20-Nov-2024,Salasar Krishna Biomass Suppliers,365259.0,Dr,husk purchase,20-Nov-2024
AV01640,Purchase,1640,26-Nov-2024,Sanwariya Vijay Enterprises,411058.9,Dr,husk purchase,26-Nov-2024
AV01641,Purchase,1641,23-Nov-2024,Shree Ramdev Fuels,454880.7,Dr,husk purchase,23-Nov-2024
AV01642,Purchase,1642,11-Nov-2024,Om Shyam Biomass Suppliers,395922.0,Dr,husk purchase,11-Nov-2024
AV01643,Purchase,1643,05-Nov-2024,Shri Bhagwati Trading Co,446655.4,Dr,husk purchase,05-Nov-2024
AV01644,Purchase,1644,24-Nov-2024,Sanwariya Rathore Agro Company,344717.8,Dr,husk purchase,24-Nov-2024
AV01645,Purchase,1645,08-Nov-2024,Maa Ganesh Biomass Co,453175.5,Dr,husk purchase,08-Nov-2024
AV01646,Purchase,1646,02-Nov-2024,Salasar Marudhar Krishi Udyog,421394.0,Dr,husk purchase,02-Nov-2024
AV01647,Purchase,1647,21-Nov-2024,Shree Ramdev Fuels,413962.4,Dr,husk purchase,21-Nov-2024
AV01648,Purchase,1648,23-Nov-2024,Shri Bhagwati Trading Co,390050.1,Dr,husk purchase,23-Nov-2024
AV01649,Purchase,1649,26-Nov-2024,Salasar Krishna Biomass Suppliers,409606.1,Dr,husk purchase,26-Nov-2024
AV01650,Purchase,1650,24-Nov-2024,Salasar Marudhar Krishi Udyog,397080.0,Dr,husk purchase,24-Nov-2024
AV01651,Purchase,1651,25-Nov-2024,Om Shyam Biomass Suppliers,412326.2,Dr,husk purchase,25-Nov-2024
AV01652,Purchase,1652,09-Nov-2024,New Rajputana Agro Traders,419547.6,Dr,husk purchase,09-Nov-2024
AV01653,Purchase,1653,17-Nov-2024,New Rajputana Agro Traders,429745.5,Dr,husk purchase,17-Nov-2024
AV01654,Purchase,1654,09-Nov-2024,Salasar Mahaveer Krishi Udyog,399550.4,Dr,husk purchase,09-Nov-2024
AV01655,Purchase,1655,12-Nov-2024,New Balaji Krishi Bhandar,357029.7,Dr,husk purchase,12-Nov-2024
AV01656,Purchase,1656,07-Nov-2024,Nakoda Ramdev Trading Co,346616.2,Dr,husk purchase,07-Nov-2024
AV01657,Purchase,1657,23-Nov-2024,Sanwariya Rathore Agro Company,369682.0,Dr,husk purchase,23-Nov-2024
AV01658,Purchase,1658,02-Nov-2024,Sanwariya Rathore Agro Company,393244.4,Dr,husk purchase,02-Nov-2024
AV01659,Purchase,1659,11-Nov-2024,Sanwariya Suraj Biomass Suppliers,441999.2,Dr,husk purchase,11-Nov-2024
AV01660,Purchase,1660,04-Nov-2024,Khatu Thar Agro Company,421794.0,Dr,husk purchase,04-Nov-2024
AV01661,Purchase,1661,19-Nov-2024,Khatu Marudhar Enterprises,462829.8,Dr,husk purchase,19-Nov-2024
AV01662,Purchase,1662,04-Nov-2024,Salasar Mahaveer Krishi Udyog,397281.0,Dr,husk purchase,04-Nov-2024
AV01663,Purchase,1663,24-Nov-2024,New Rathore Agro Industries,466235.8,Dr,husk purchase,24-Nov-2024
AV01664,Purchase,1664,19-Nov-2024,Shree Vijay Agro Traders,360764.8,Dr,husk purchase,19-Nov-2024
AV01665,Purchase,1665,04-Nov-2024,Maa Balaji Krishi Bhandar,455431.9,Dr,husk purchase,04-Nov-2024
AV01666,Purchase,1666,14-Nov-2024,Shree Laxmi Biomass Suppliers,342089.0,Dr,husk purchase,14-Nov-2024
AV01667,Purchase,1667,17-Nov-2024,Nakoda Ramdev Trading Co,384761.0,Dr,husk purchase,17-Nov-2024
AV01668,Purchase,1668,24-Nov-2024,Salasar Marudhar Krishi Udyog,462300.0,Dr,husk purchase,24-Nov-2024
AV01669,Purchase,1669,13-Nov-2024,Salasar Banas Biomass Co,644900.4,Dr,stalk purchase,13-Nov-2024
AV01670,Purchase,1670,24-Nov-2024,Shree Laxmi Biomass Suppliers,680873.4,Dr,stalk purchase,24-Nov-2024
AV01671,Purchase,1671,16-Nov-2024,Nakoda Banas Krishi Bhandar,695216.9,Dr,stalk purchase,16-Nov-2024
AV01672,Purchase,1672,08-Nov-2024,Khatu Bhairav Biomass Suppliers,622323.0,Dr,stalk purchase,08-Nov-2024
AV01673,Purchase,1673,03-Nov-2024,Khatu Shyam Enterprises,574014.0,Dr,stalk purchase,03-Nov-2024
AV01674,Purchase,1674,18-Nov-2024,Salasar Banas Biomass Co,549033.0,Dr,stalk purchase,18-Nov-2024
AV01675,Purchase,1675,16-Nov-2024,Salasar Marudhar Krishi Udyog,595254.8,Dr,stalk purchase,16-Nov-2024
AV01676,Purchase,1676,02-Nov-2024,Khatu Rathore Biomass Co,659277.5,Dr,stalk purchase,02-Nov-2024
AV01677,Purchase,1677,10-Nov-2024,Khatu Bhairav Biomass Suppliers,618181.2,Dr,stalk purchase,10-Nov-2024
AV01678,Purchase,1678,25-Nov-2024,Maa Kathiawad Agri Residue Pvt Ltd,707880.5,Dr,stalk purchase,25-Nov-2024
AV01679,Purchase,1679,08-Nov-2024,Shri Bhagwati Trading Co,588607.8,Dr,stalk purchase,08-Nov-2024
AV01680,Purchase,1680,03-Nov-2024,Maa Kathiawad Agri Residue Pvt Ltd,583548.8,Dr,stalk purchase,03-Nov-2024
AV01681,Purchase,1681,04-Nov-2024,Shree Laxmi Biomass Suppliers,626442.0,Dr,stalk purchase,04-Nov-2024
AV01682,Purchase,1682,04-Nov-2024,Jai Rathore Agro Traders,647698.9,Dr,stalk purchase,04-Nov-2024
AV01683,Purchase,1683,27-Nov-2024,Nakoda Banas Krishi Bhandar,587960.8,Dr,stalk purchase,27-Nov-2024
AV01684,Purchase,1684,06-Nov-2024,Salasar Marudhar Krishi Udyog,554040.0,Dr,stalk purchase,06-Nov-2024
AV01685,Purchase,1685,19-Nov-2024,Jai Thar Fuels,671686.4,Dr,stalk purchase,19-Nov-2024
AV01686,Purchase,1686,26-Nov-2024,Sanwariya Krishna Agri Residue Pvt Ltd,700588.0,Dr,stalk purchase,26-Nov-2024
AV01687,Purchase,1687,06-Nov-2024,Jai Rathore Agro Traders,617217.3,Dr,stalk purchase,06-Nov-2024
AV01688,Purchase,1688,13-Nov-2024,Khatu Bhairav Biomass Suppliers,636778.0,Dr,stalk purchase,13-Nov-2024
AV01689,Purchase,1689,25-Nov-2024,Jai Rathore Krishi Bhandar,671320.0,Dr,stalk purchase,25-Nov-2024
AV01690,Purchase,1690,12-Nov-2024,Khatu Shyam Enterprises,659988.0,Dr,stalk purchase,12-Nov-2024
AV01691,Purchase,1691,22-Nov-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,587904.8,Dr,stalk purchase,22-Nov-2024
AV01692,Purchase,1692,20-Nov-2024,Jai Rathore Krishi Bhandar,768952.8,Dr,stalk purchase,20-Nov-2024
AV01693,Purchase,1693,24-Nov-2024,Shri Bhagwati Trading Co,656121.0,Dr,stalk purchase,24-Nov-2024
AV01694,Purchase,1694,03-Dec-2024,Shree Rajputana Trading Co,525615.5,Dr,husk purchase,03-Dec-2024
AV01695,Purchase,1695,10-Dec-2024,Nakoda Ramdev Trading Co,669522.9,Dr,husk purchase,10-Dec-2024
AV01696,Purchase,1696,11-Dec-2024,Maa Balaji Trading Co,696052.2,Dr,husk purchase,11-Dec-2024
AV01697,Purchase,1697,05-Dec-2024,Shree Ramdev Fuels,494944.2,Dr,husk purchase,05-Dec-2024
AV01698,Purchase,1698,12-Dec-2024,New Bhagwati Krishi Bhandar,677018.7,Dr,husk purchase,12-Dec-2024
AV01699,Purchase,1699,13-Dec-2024,Khatu Shyam Enterprises,624912.0,Dr,husk purchase,13-Dec-2024
AV01700,Purchase,1700,17-Dec-2024,Nakoda Ramdev Trading Co,631498.4,Dr,husk purchase,17-Dec-2024
AV01701,Purchase,1701,18-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,669408.0,Dr,husk purchase,18-Dec-2024
AV01702,Purchase,1702,10-Dec-2024,Sanwariya Govind Agro Industries,655197.2,Dr,husk purchase,10-Dec-2024
AV01703,Purchase,1703,09-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,626433.0,Dr,husk purchase,09-Dec-2024
AV01704,Purchase,1704,17-Dec-2024,Khatu Marudhar Enterprises,600239.4,Dr,husk purchase,17-Dec-2024
AV01705,Purchase,1705,13-Dec-2024,New Rathore Agro Industries,514638.4,Dr,husk purchase,13-Dec-2024
AV01706,Purchase,1706,20-Dec-2024,Salasar Mahaveer Krishi Udyog,512501.1,Dr,husk purchase,20-Dec-2024
AV01707,Purchase,1707,10-Dec-2024,Salasar Mahaveer Krishi Udyog,696949.8,Dr,husk purchase,10-Dec-2024
AV01708,Purchase,1708,15-Dec-2024,Salasar Deepak Agri Residue Pvt Ltd,540699.6,Dr,husk purchase,15-Dec-2024
AV01709,Purchase,1709,27-Dec-2024,Sanwariya Suraj Biomass Suppliers,556338.3,Dr,husk purchase,27-Dec-2024
AV01710,Purchase,1710,12-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,631181.4,Dr,husk purchase,12-Dec-2024
AV01711,Purchase,1711,05-Dec-2024,Sanwariya Suraj Biomass Suppliers,557499.8,Dr,husk purchase,05-Dec-2024
AV01712,Purchase,1712,06-Dec-2024,New Bhagwati Krishi Bhandar,616022.4,Dr,husk purchase,06-Dec-2024
AV01713,Purchase,1713,11-Dec-2024,Shree Rajputana Trading Co,619500.2,Dr,husk purchase,11-Dec-2024
AV01714,Purchase,1714,26-Dec-2024,Shree Vijay Agro Traders,651357.0,Dr,husk purchase,26-Dec-2024
AV01715,Purchase,1715,27-Dec-2024,New Rathore Krishi Bhandar,588749.0,Dr,husk purchase,27-Dec-2024
AV01716,Purchase,1716,26-Dec-2024,New Bhairav Krishi Udyog,690754.3,Dr,husk purchase,26-Dec-2024
AV01717,Purchase,1717,21-Dec-2024,Nakoda Ramdev Trading Co,597850.0,Dr,husk purchase,21-Dec-2024
AV01718,Purchase,1718,21-Dec-2024,Maa Ganesh Biomass Co,657152.0,Dr,husk purchase,21-Dec-2024
AV01719,Purchase,1719,07-Dec-2024,Salasar Luni Agro Company,663102.0,Dr,husk purchase,07-Dec-2024
AV01720,Purchase,1720,15-Dec-2024,New Rathore Krishi Bhandar,508047.4,Dr,husk purchase,15-Dec-2024
AV01721,Purchase,1721,03-Dec-2024,Maa Balaji Trading Co,608874.0,Dr,husk purchase,03-Dec-2024
AV01722,Purchase,1722,15-Dec-2024,Khatu Thar Agro Company,569184.0,Dr,husk purchase,15-Dec-2024
AV01723,Purchase,1723,07-Dec-2024,Nakoda Ramdev Trading Co,513030.0,Dr,husk purchase,07-Dec-2024
AV01724,Purchase,1724,08-Dec-2024,Maa Ganesh Biomass Co,541471.8,Dr,husk purchase,08-Dec-2024
AV01725,Purchase,1725,23-Dec-2024,Om Shyam Biomass Suppliers,643952.7,Dr,husk purchase,23-Dec-2024
AV01726,Purchase,1726,26-Dec-2024,Khatu Jagdamba Agro Industries,644562.8,Dr,husk purchase,26-Dec-2024
AV01727,Purchase,1727,06-Dec-2024,Khatu Marudhar Enterprises,628749.0,Dr,husk purchase,06-Dec-2024
AV01728,Purchase,1728,18-Dec-2024,Shree Laxmi Biomass Suppliers,637720.0,Dr,husk purchase,18-Dec-2024
AV01729,Purchase,1729,02-Dec-2024,New Rajputana Agro Traders,599421.2,Dr,husk purchase,02-Dec-2024
AV01730,Purchase,1730,08-Dec-2024,Shree Rajputana Trading Co,504050.8,Dr,husk purchase,08-Dec-2024
AV01731,Purchase,1731,08-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,552075.0,Dr,husk purchase,08-Dec-2024
AV01732,Purchase,1732,25-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,503600.4,Dr,husk purchase,25-Dec-2024
AV01733,Purchase,1733,24-Dec-2024,Khatu Shyam Enterprises,564178.5,Dr,husk purchase,24-Dec-2024
AV01734,Purchase,1734,17-Dec-2024,New Rathore Krishi Bhandar,652347.6,Dr,husk purchase,17-Dec-2024
AV01735,Purchase,1735,09-Dec-2024,Salasar Deepak Agri Residue Pvt Ltd,638749.8,Dr,husk purchase,09-Dec-2024
AV01736,Purchase,1736,04-Dec-2024,Sanwariya Govind Agro Industries,619931.0,Dr,husk purchase,04-Dec-2024
AV01737,Purchase,1737,17-Dec-2024,Om Shyam Biomass Suppliers,644185.8,Dr,husk purchase,17-Dec-2024
AV01738,Purchase,1738,24-Dec-2024,New Bhairav Krishi Udyog,645787.5,Dr,husk purchase,24-Dec-2024
AV01739,Purchase,1739,07-Dec-2024,Sanwariya Vijay Enterprises,638220.4,Dr,husk purchase,07-Dec-2024
AV01740,Purchase,1740,18-Dec-2024,Maa Ganesh Biomass Co,657840.1,Dr,husk purchase,18-Dec-2024
AV01741,Purchase,1741,02-Dec-2024,Salasar Krishna Biomass Suppliers,598067.4,Dr,husk purchase,02-Dec-2024
AV01742,Purchase,1742,02-Dec-2024,New Bhagwati Krishi Bhandar,488392.6,Dr,husk purchase,02-Dec-2024
AV01743,Purchase,1743,10-Dec-2024,Salasar Luni Agro Company,580843.9,Dr,husk purchase,10-Dec-2024
AV01744,Purchase,1744,11-Dec-2024,New Rajputana Agro Traders,601070.4,Dr,husk purchase,11-Dec-2024
AV01745,Purchase,1745,03-Dec-2024,Salasar Deepak Agri Residue Pvt Ltd,584280.0,Dr,husk purchase,03-Dec-2024
AV01746,Purchase,1746,22-Dec-2024,Salasar Mahaveer Krishi Udyog,593300.0,Dr,husk purchase,22-Dec-2024
AV01747,Purchase,1747,08-Dec-2024,Khatu Marudhar Enterprises,671269.2,Dr,husk purchase,08-Dec-2024
AV01748,Purchase,1748,08-Dec-2024,New Rathore Agro Industries,512433.9,Dr,husk purchase,08-Dec-2024
AV01749,Purchase,1749,12-Dec-2024,Salasar Marudhar Krishi Udyog,639268.0,Dr,husk purchase,12-Dec-2024
AV01750,Purchase,1750,26-Dec-2024,Maa Balaji Krishi Bhandar,503972.0,Dr,husk purchase,26-Dec-2024
AV01751,Purchase,1751,10-Dec-2024,Khatu Rajputana Enterprises,711806.5,Dr,stalk purchase,10-Dec-2024
AV01752,Purchase,1752,05-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,606118.5,Dr,stalk purchase,05-Dec-2024
AV01753,Purchase,1753,14-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,658687.8,Dr,stalk purchase,14-Dec-2024
AV01754,Purchase,1754,08-Dec-2024,Maa Kathiawad Agri Residue Pvt Ltd,768708.3,Dr,stalk purchase,08-Dec-2024
AV01755,Purchase,1755,21-Dec-2024,Sanwariya Ganesh Agri Residue Pvt Ltd,709311.8,Dr,stalk purchase,21-Dec-2024
AV01756,Purchase,1756,11-Dec-2024,Jai Sardar Agro Industries,668579.6,Dr,stalk purchase,11-Dec-2024
AV01757,Purchase,1757,14-Dec-2024,Salasar Marudhar Krishi Udyog,717259.6,Dr,stalk purchase,14-Dec-2024
AV01758,Purchase,1758,14-Dec-2024,Jai Thar Fuels,693082.6,Dr,stalk purchase,14-Dec-2024
AV01759,Purchase,1759,02-Dec-2024,Khatu Rajputana Enterprises,735211.5,Dr,stalk purchase,02-Dec-2024
AV01760,Purchase,1760,26-Dec-2024,Sanwariya Krishna Agri Residue Pvt Ltd,742914.0,Dr,stalk purchase,26-Dec-2024
AV01761,Purchase,1761,23-Dec-2024,Shree Laxmi Biomass Suppliers,701121.6,Dr,stalk purchase,23-Dec-2024
AV01762,Purchase,1762,12-Dec-2024,Salasar Marudhar Krishi Udyog,628106.0,Dr,stalk purchase,12-Dec-2024
AV01763,Purchase,1763,08-Dec-2024,Jai Thar Fuels,662387.6,Dr,stalk purchase,08-Dec-2024
AV01764,Purchase,1764,24-Dec-2024,Khatu Bhairav Biomass Suppliers,565301.6,Dr,stalk purchase,24-Dec-2024
AV01765,Purchase,1765,15-Dec-2024,Khatu Bhairav Biomass Suppliers,593811.2,Dr,stalk purchase,15-Dec-2024
AV01766,Purchase,1766,06-Dec-2024,Sanwariya Govind Agro Industries,575603.1,Dr,stalk purchase,06-Dec-2024
AV01767,Purchase,1767,03-Dec-2024,Khatu Shyam Enterprises,757615.4,Dr,stalk purchase,03-Dec-2024
AV01768,Purchase,1768,19-Dec-2024,Jai Rathore Krishi Bhandar,660461.1,Dr,stalk purchase,19-Dec-2024
AV01769,Purchase,1769,22-Dec-2024,Nakoda Marudhar Agri Residue Pvt Ltd,650332.8,Dr,stalk purchase,22-Dec-2024
AV01770,Purchase,1770,05-Dec-2024,Sanwariya Govind Agro Industries,588212.0,Dr,stalk purchase,05-Dec-2024
AV01771,Purchase,1771,10-Dec-2024,Jai Thar Fuels,704363.4,Dr,stalk purchase,10-Dec-2024
AV01772,Purchase,1772,20-Dec-2024,Jai Thar Fuels,562240.8,Dr,stalk purchase,20-Dec-2024
AV01773,Purchase,1773,27-Dec-2024,Khatu Rajputana Enterprises,703796.4,Dr,stalk purchase,27-Dec-2024
AV01774,Purchase,1774,26-Jan-2025,Sanwariya Vijay Enterprises,673762.8,Dr,husk purchase,26-Jan-2025
AV01775,Purchase,1775,03-Jan-2025,Sanwariya Ganesh Agri Residue Pvt Ltd,677630.8,Dr,husk purchase,03-Jan-2025
AV01776,Purchase,1776,08-Jan-2025,Om Shyam Biomass Suppliers,740642.1,Dr,husk purchase,08-Jan-2025
AV01777,Purchase,1777,07-Jan-2025,Sanwariya Rathore Agro Company,659572.8,Dr,husk purchase,07-Jan-2025
AV01778,Purchase,1778,11-Jan-2025,Khatu Jagdamba Agro Industries,582901.0,Dr,husk purchase,11-Jan-2025
AV01779,Purchase,1779,10-Jan-2025,Shree Vijay Agro Traders,586134.2,Dr,husk purchase,10-Jan-2025
AV01780,Purchase,1780,12-Jan-2025,Khatu Vijay Biomass Suppliers,622118.4,Dr,husk purchase,12-Jan-2025
AV01781,Purchase,1781,13-Jan-2025,Maa Balaji Krishi Bhandar,623606.4,Dr,husk purchase,13-Jan-2025
AV01782,Purchase,1782,06-Jan-2025,Shree Rajputana Trading Co,747479.2,Dr,husk purchase,06-Jan-2025
AV01783,Purchase,1783,12-Jan-2025,New Bhagwati Krishi Bhandar,724996.8,Dr,husk purchase,12-Jan-2025
AV01784,Purchase,1784,10-Jan-2025,Shree Rajputana Trading Co,742047.8,Dr,husk purchase,10-Jan-2025
AV01785,Purchase,1785,13-Jan-2025,Shree Luni Trading Co,734156.0,Dr,husk purchase,13-Jan-2025
AV01786,Purchase,1786,13-Jan-2025,New Bhairav Krishi Udyog,647059.7,Dr,husk purchase,13-Jan-2025
AV01787,Purchase,1787,06-Jan-2025,Salasar Marudhar Krishi Udyog,602434.8,Dr,husk purchase,06-Jan-2025
AV01788,Purchase,1788,15-Jan-2025,Maa Balaji Trading Co,649544.2,Dr,husk purchase,15-Jan-2025
AV01789,Purchase,1789,20-Jan-2025,New Rajputana Agro Traders,557421.0,Dr,husk purchase,20-Jan-2025
AV01790,Purchase,1790,04-Jan-2025,Salasar Luni Agro Company,675284.0,Dr,husk purchase,04-Jan-2025
AV01791,Purchase,1791,18-Jan-2025,New Rajputana Agro Traders,727988.8,Dr,husk purchase,18-Jan-2025
AV01792,Purchase,1792,21-Jan-2025,Khatu Vijay Biomass Suppliers,689035.6,Dr,husk purchase,21-Jan-2025
AV01793,Purchase,1793,26-Jan-2025,Sanwariya Rathore Agro Company,622698.3,Dr,husk purchase,26-Jan-2025
AV01794,Purchase,1794,15-Jan-2025,Shree Vijay Agro Traders,684157.8,Dr,husk purchase,15-Jan-2025
AV01795,Purchase,1795,18-Jan-2025,Salasar Mahaveer Krishi Udyog,728012.5,Dr,husk purchase,18-Jan-2025
AV01796,Purchase,1796,07-Jan-2025,Sanwariya Govind Agro Industries,627744.0,Dr,husk purchase,07-Jan-2025
AV01797,Purchase,1797,09-Jan-2025,New Rathore Agro Industries,727012.0,Dr,husk purchase,09-Jan-2025
AV01798,Purchase,1798,25-Jan-2025,New Balaji Krishi Bhandar,636612.3,Dr,husk purchase,25-Jan-2025
AV01799,Purchase,1799,19-Jan-2025,Khatu Thar Agro Company,690679.8,Dr,husk purchase,19-Jan-2025
AV01800,Purchase,1800,06-Jan-2025,Shree Vijay Agro Traders,619969.9,Dr,husk purchase,06-Jan-2025
AV01801,Purchase,1801,09-Jan-2025,Shree Ramdev Fuels,686116.9,Dr,husk purchase,09-Jan-2025
AV01802,Purchase,1802,24-Jan-2025,Khatu Marudhar Enterprises,697872.0,Dr,husk purchase,24-Jan-2025
AV01803,Purchase,1803,07-Jan-2025,Shree Luni Trading Co,627285.0,Dr,husk purchase,07-Jan-2025
AV01804,Purchase,1804,24-Jan-2025,Shree Luni Trading Co,721755.6,Dr,husk purchase,24-Jan-2025
AV01805,Purchase,1805,05-Jan-2025,Sanwariya Vijay Enterprises,707528.8,Dr,husk purchase,05-Jan-2025
AV01806,Purchase,1806,05-Jan-2025,New Rathore Krishi Bhandar,677842.1,Dr,husk purchase,05-Jan-2025
AV01807,Purchase,1807,16-Jan-2025,Salasar Marudhar Krishi Udyog,691135.4,Dr,husk purchase,16-Jan-2025
AV01808,Purchase,1808,14-Jan-2025,Salasar Mahaveer Krishi Udyog,591250.0,Dr,husk purchase,14-Jan-2025
AV01809,Purchase,1809,21-Jan-2025,Nakoda Ramdev Trading Co,653107.4,Dr,husk purchase,21-Jan-2025
AV01810,Purchase,1810,26-Jan-2025,New Bhairav Krishi Udyog,685006.0,Dr,husk purchase,26-Jan-2025
AV01811,Purchase,1811,25-Jan-2025,Salasar Luni Agro Company,625641.0,Dr,husk purchase,25-Jan-2025
AV01812,Purchase,1812,18-Jan-2025,Shree Vijay Agro Traders,661679.2,Dr,husk purchase,18-Jan-2025
AV01813,Purchase,1813,12-Jan-2025,Sanwariya Suraj Biomass Suppliers,538953.4,Dr,husk purchase,12-Jan-2025
AV01814,Purchase,1814,07-Jan-2025,Shree Laxmi Biomass Suppliers,572660.0,Dr,husk purchase,07-Jan-2025
AV01815,Purchase,1815,09-Jan-2025,Salasar Saurashtra Biomass Suppliers,653874.0,Dr,husk purchase,09-Jan-2025
AV01816,Purchase,1816,07-Jan-2025,Salasar Marudhar Krishi Udyog,669615.1,Dr,husk purchase,07-Jan-2025
AV01817,Purchase,1817,06-Jan-2025,Sanwariya Govind Agro Industries,545436.4,Dr,husk purchase,06-Jan-2025
AV01818,Purchase,1818,15-Jan-2025,Sanwariya Suraj Biomass Suppliers,553709.6,Dr,husk purchase,15-Jan-2025
AV01819,Purchase,1819,24-Jan-2025,Sanwariya Suraj Biomass Suppliers,649062.0,Dr,husk purchase,24-Jan-2025
AV01820,Purchase,1820,05-Jan-2025,Maa Balaji Krishi Bhandar,567238.0,Dr,husk purchase,05-Jan-2025
AV01821,Purchase,1821,18-Jan-2025,Salasar Saurashtra Biomass Suppliers,658515.0,Dr,husk purchase,18-Jan-2025
AV01822,Purchase,1822,09-Jan-2025,Salasar Deepak Agri Residue Pvt Ltd,646725.6,Dr,husk purchase,09-Jan-2025
AV01823,Purchase,1823,23-Jan-2025,Salasar Krishna Biomass Suppliers,651069.9,Dr,husk purchase,23-Jan-2025
AV01824,Purchase,1824,14-Jan-2025,Shree Laxmi Biomass Suppliers,666084.6,Dr,husk purchase,14-Jan-2025
AV01825,Purchase,1825,27-Jan-2025,Salasar Marudhar Krishi Udyog,772952.9,Dr,husk purchase,27-Jan-2025
AV01826,Purchase,1826,07-Jan-2025,Jai Thar Fuels,492374.7,Dr,stalk purchase,07-Jan-2025
AV01827,Purchase,1827,08-Jan-2025,Sanwariya Krishna Agri Residue Pvt Ltd,564045.0,Dr,stalk purchase,08-Jan-2025
AV01828,Purchase,1828,12-Jan-2025,Maa Bhairav Krishi Udyog,592655.0,Dr,stalk purchase,12-Jan-2025
AV01829,Purchase,1829,03-Jan-2025,Shri Bhagwati Trading Co,508434.0,Dr,stalk purchase,03-Jan-2025
AV01830,Purchase,1830,11-Jan-2025,Salasar Banas Biomass Co,539366.3,Dr,stalk purchase,11-Jan-2025
AV01831,Purchase,1831,04-Jan-2025,Sanwariya Rathore Agro Company,556333.4,Dr,stalk purchase,04-Jan-2025
AV01832,Purchase,1832,27-Jan-2025,Jai Rathore Krishi Bhandar,581150.3,Dr,stalk purchase,27-Jan-2025
AV01833,Purchase,1833,16-Jan-2025,New Banas Biomass Co,525502.8,Dr,stalk purchase,16-Jan-2025
AV01834,Purchase,1834,02-Jan-2025,Sanwariya Krishna Agri Residue Pvt Ltd,512070.0,Dr,stalk purchase,02-Jan-2025
AV01835,Purchase,1835,16-Jan-2025,Sanwariya Rathore Agro Company,459885.4,Dr,stalk purchase,16-Jan-2025
AV01836,Purchase,1836,15-Jan-2025,Jai Rathore Krishi Bhandar,513170.8,Dr,stalk purchase,15-Jan-2025
AV01837,Purchase,1837,25-Jan-2025,Salasar Banas Biomass Co,622965.5,Dr,stalk purchase,25-Jan-2025
AV01838,Purchase,1838,24-Jan-2025,Shri Bhagwati Trading Co,466475.1,Dr,stalk purchase,24-Jan-2025
AV01839,Purchase,1839,11-Jan-2025,New Banas Biomass Co,603875.4,Dr,stalk purchase,11-Jan-2025
AV01840,Purchase,1840,04-Jan-2025,Khatu Rajputana Enterprises,589220.4,Dr,stalk purchase,04-Jan-2025
AV01841,Purchase,1841,08-Jan-2025,Salasar Marudhar Krishi Udyog,551827.5,Dr,stalk purchase,08-Jan-2025
AV01842,Purchase,1842,04-Jan-2025,Nakoda Banas Krishi Bhandar,515737.5,Dr,stalk purchase,04-Jan-2025
AV01843,Purchase,1843,05-Jan-2025,New Banas Biomass Co,547700.4,Dr,stalk purchase,05-Jan-2025
AV01844,Purchase,1844,08-Jan-2025,New Banas Biomass Co,488892.0,Dr,stalk purchase,08-Jan-2025
AV01845,Purchase,1845,12-Jan-2025,Sanwariya Vijay Enterprises,641904.0,Dr,stalk purchase,12-Jan-2025
AV01846,Purchase,1846,20-Jan-2025,Sanwariya Rathore Agro Company,569120.8,Dr,stalk purchase,20-Jan-2025
AV01847,Purchase,1847,17-Jan-2025,Jai Sardar Agro Industries,596897.0,Dr,stalk purchase,17-Jan-2025
AV01848,Purchase,1848,08-Jan-2025,Maa Krishna Fuels,588062.4,Dr,stalk purchase,08-Jan-2025
AV01849,Purchase,1849,13-Jan-2025,Khatu Bhairav Biomass Suppliers,512223.6,Dr,stalk purchase,13-Jan-2025
AV01850,Purchase,1850,02-Jan-2025,Maa Kathiawad Agri Residue Pvt Ltd,505237.5,Dr,stalk purchase,02-Jan-2025
AV01851,Purchase,1851,21-Jan-2025,New Banas Biomass Co,522368.0,Dr,stalk purchase,21-Jan-2025
AV01852,Purchase,1852,26-Jan-2025,Salasar Marudhar Krishi Udyog,515338.2,Dr,stalk purchase,26-Jan-2025
AV01853,Purchase,1853,24-Jan-2025,Jai Rathore Krishi Bhandar,550580.8,Dr,stalk purchase,24-Jan-2025
AV01854,Purchase,1854,12-Feb-2025,New Balaji Krishi Bhandar,649128.0,Dr,husk purchase,12-Feb-2025
AV01855,Purchase,1855,03-Feb-2025,Khatu Vijay Biomass Suppliers,681911.1,Dr,husk purchase,03-Feb-2025
AV01856,Purchase,1856,13-Feb-2025,Maa Balaji Krishi Bhandar,598346.0,Dr,husk purchase,13-Feb-2025
AV01857,Purchase,1857,03-Feb-2025,Shree Ramdev Fuels,545800.8,Dr,husk purchase,03-Feb-2025
